Total Length of Fwd Packets,Bwd Packet Length Max,Bwd Packet Length Std,Flow Bytes/s,Label
4216.0,614.0,108.45144840000002,47557,0
6.0,6.0,0.0,45090,0
6.0,6.0,0.0,43897,0
6.0,6.0,0.0,37223,0
3138.0,1566.0,808.6789227,51631,0
200.0,52.0,13.82862138,68894,0
64.0,48.0,0.0,69843,0
88.0,94.0,0.0,62962,0
88.0,94.0,0.0,8009,0
64.0,48.0,0.0,80019,0
88.0,94.0,0.0,14080,0
64.0,79.0,0.0,13006,0
88.0,94.0,0.0,11008,0
102.0,112.0,0.0,17297,0
64.0,79.0,0.0,12141,0
102.0,112.0,0.0,22045,0
64.0,48.0,0.0,69457,0
102.0,112.0,0.0,16954,0
64.0,48.0,0.0,70568,0
64.0,79.0,0.0,11924,0
64.0,79.0,0.0,69367,0
360.0,179.0,0.0,12322,0
508.0,1398.0,0.0,49920,0
88.0,94.0,0.0,11205,0
88.0,94.0,0.0,19199,0
20532.0,6.0,2.777460299,32690,0
6.0,6.0,0.0,33641,0
6.0,6.0,0.0,29702,0
6.0,6.0,0.0,43897,0
300.0,241.0,137.44210900000002,77372,0
92.0,225.0,103.2375901,54549,0
82.0,193.0,0.0,24707,0
2646.0,976.0,301.1031932,18612,0
1330.0,2161.0,518.2292288,73295,0
674.0,384.0,134.962852,8244,0
84.0,155.0,0.0,74559,0
64.0,102.0,0.0,4000,0
72.0,97.0,0.0,20922,0
64.0,98.0,0.0,55538,0
72.0,68.0,0.0,11988,0
72.0,68.0,0.0,14518,0
84.0,155.0,0.0,21590,0
84.0,155.0,0.0,28679,0
6.0,6.0,0.0,68858,0
6.0,6.0,0.0,44566,0
14618.0,5840.0,1102.2526380000004,44518,0
99.0,106.0,0.7071067809999999,26092,0
76.0,94.0,0.0,49930,0
68.0,126.0,0.0,7069,0
76.0,54.0,0.0,73842,0
6.0,6.0,0.0,43492,0
6.0,6.0,0.0,17056,0
2686.0,976.0,324.0548347,63241,0
391.0,1506.0,752.0525691,63027,0
384.0,1528.0,808.1124922,62703,0
743.0,2988.0,854.2607472000002,65344,0
765.0,1506.0,546.7679862000001,64313,0
822.0,2920.0,804.2407987,28216,0
978.0,1460.0,616.1592845,62339,0
1063.0,1884.0,611.4370987000002,70587,0
109.0,148.0,51.61879503,67264,0
66.0,204.0,0.0,44522,0
90.0,120.0,0.0,55693,0
100.0,132.0,0.0,32222,0
94.0,175.0,0.0,32149,0
100.0,98.0,0.0,23023,0
118.0,317.0,136.4716088,498,0
76.0,178.0,0.0,63981,0
102.0,99.0,0.0,24834,0
76.0,118.0,0.0,55099,0
96.0,113.0,0.0,12738,0
96.0,64.0,0.0,17893,0
88.0,118.0,0.0,58347,0
102.0,133.0,0.0,33001,0
6.0,6.0,0.0,77635,0
94.0,128.0,0.0,68588,0
96.0,64.0,0.0,32440,0
76.0,118.0,0.0,25543,0
439.0,2337.0,1166.503429,48547,0
901.0,1460.0,692.8942592999998,58534,0
70.0,83.0,0.0,10038,0
72.0,52.0,0.0,8599,0
80.0,97.0,0.0,29638,0
72.0,104.0,0.0,23602,0
76.0,118.0,0.0,22212,0
90.0,61.0,0.0,9204,0
76.0,118.0,0.0,25360,0
90.0,111.0,0.0,22410,0
60.0,141.0,0.0,13970,0
6.0,6.0,0.0,40688,0
60.0,125.0,0.0,14604,0
881.0,2860.0,611.3305822000002,21293,0
20513.0,1529.0,592.2939476,13103,0
390.0,1460.0,679.9090135,68901,0
840.0,1460.0,596.0496663,63666,0
956.0,746.0,262.3339929,28748,0
956.0,746.0,262.3339929,28749,0
3566.0,746.0,375.1841106,75459,0
622.0,1430.0,585.2013132000002,50980,0
617.0,2860.0,768.1536913,48775,0
74.0,77.0,0.0,15222,0
100.0,217.0,0.0,75185,0
102.0,79.0,0.0,56436,0
96.0,64.0,0.0,20004,0
66.0,61.0,0.0,10696,0
76.0,66.0,0.0,7324,0
82.0,76.0,0.0,51875,0
96.0,64.0,0.0,17702,0
84.0,102.0,0.0,42898,0
92.0,174.0,0.0,31924,0
102.0,67.0,0.0,18443,0
66.0,49.0,0.0,6206,0
92.0,131.0,0.0,69373,0
76.0,54.0,0.0,77125,0
553.0,2920.0,1424.029775,53240,0
103.0,6.0,0.0,5521,0
563.0,1430.0,677.3566137,37485,0
823.0,1430.0,627.0281072,30023,0
557.0,1430.0,649.9910256000002,19468,0
534.0,1460.0,736.1407473999999,23016,0
50.0,6.0,0.0,15776,0
50.0,6.0,0.0,73868,0
555.0,6.0,0.0,81073,0
1012.0,1430.0,548.8303596,39646,0
561.0,1430.0,633.3538702999998,35839,0
50.0,6.0,0.0,17624,0
511.0,2103.0,1054.579656,42492,0
548.0,1430.0,639.6243317000002,35500,0
421.0,6.0,0.0,61087,0
969.0,1430.0,552.1820022999998,33465,0
408.0,1460.0,665.6532639999998,38563,0
372.0,1460.0,694.3412466,76777,0
380.0,2526.0,1165.612285,76214,0
389.0,2920.0,1217.843778,15294,0
380.0,1460.0,676.8307765,68952,0
666.0,1460.0,676.7727421,69487,0
2391.0,1460.0,651.3077963999998,27673,0
943.0,1460.0,512.3816193,75037,0
772.0,2920.0,888.4648825999999,5328,0
824.0,2284.0,695.9734643999999,68414,0
1395.0,746.0,325.9804216,44075,0
4005.0,796.0,400.1151782,857,0
57998.0,4290.0,876.95074,55540,0
4005.0,796.0,400.1151782,80483,0
2688.0,746.0,359.9424822,65892,0
96.0,48.0,0.0,27119,0
96.0,48.0,0.0,26273,0
837.0,2130.0,733.8667454,77569,0
923.0,1460.0,477.0153123,54736,0
1735.0,1430.0,416.8742881,62591,0
1097.0,2384.0,853.1910839,76953,0
1091.0,1430.0,493.6828942,56077,0
617.0,1430.0,514.5457455,47125,0
2325.0,1430.0,485.37004969999987,77024,0
1564.0,1430.0,456.11957930000005,64835,0
80.0,88.0,0.0,43163,0
82.0,127.0,0.0,65331,0
80.0,103.0,0.0,62425,0
60.0,122.0,0.0,40443,0
56.0,127.0,0.0,20604,0
56.0,127.0,0.0,64411,0
98.0,77.0,0.0,22074,0
84.0,74.0,0.0,16565,0
86.0,151.0,0.0,57558,0
64.0,60.0,0.0,43916,0
66.0,138.0,0.0,69453,0
102.0,67.0,0.0,19887,0
84.0,58.0,0.0,5143,0
74.0,97.0,0.0,6425,0
86.0,99.0,0.0,52511,0
90.0,106.0,0.0,10885,0
106.0,220.0,0.0,49229,0
90.0,86.0,0.0,42299,0
82.0,215.0,0.0,49654,0
64.0,48.0,0.0,7995,0
64.0,48.0,0.0,7690,0
86.0,59.0,0.0,6423,0
66.0,138.0,0.0,40485,0
84.0,108.0,0.0,62713,0
98.0,65.0,0.0,19910,0
964.0,1460.0,608.3456812000002,9890,0
102.0,67.0,0.0,20279,0
56.0,127.0,0.0,23132,0
162.0,159.0,0.0,27581,0
78.0,103.0,0.0,19361,0
1098.0,2425.0,739.8461331,10736,0
96.0,112.0,0.0,27607,0
84.0,102.0,0.0,33521,0
84.0,96.0,0.0,35840,0
82.0,105.0,0.0,21649,0
102.0,79.0,0.0,39523,0
88.0,72.0,0.0,40466,0
44.0,54.0,0.0,63980,0
74.0,69.0,0.0,15192,0
78.0,151.0,0.0,18515,0
82.0,69.0,0.0,49777,0
96.0,109.0,0.0,12437,0
94.0,98.0,0.0,22990,0
44.0,91.0,0.0,52130,0
84.0,102.0,0.0,43650,0
90.0,109.0,0.0,24692,0
102.0,121.0,0.0,15705,0
88.0,60.0,0.0,15696,0
64.0,128.0,0.0,15156,0
64.0,48.0,0.0,5843,0
162.0,129.0,0.0,35427,0
44.0,54.0,0.0,1334,0
64.0,48.0,0.0,39804,0
50.0,6.0,0.0,75774,0
510.0,1430.0,754.7826177000002,37801,0
420.0,6.0,0.0,39320,0
547.0,4126.0,1807.323518,29868,0
547.0,2860.0,1140.153791,27776,0
50.0,6.0,0.0,12838,0
50.0,6.0,0.0,74072,0
988.0,2860.0,878.5411564999998,25630,0
1451.0,2695.0,852.9207572999999,28460,0
551.0,1460.0,729.8882106000002,28572,0
571.0,6.0,0.0,48401,0
546.0,2820.0,1334.945785,44723,0
546.0,1410.0,703.7138623,44662,0
942.0,1410.0,561.6348062000002,43240,0
460.0,6.0,0.0,56538,0
460.0,6.0,0.0,23473,0
948.0,2078.0,752.7837413,37655,0
1118.0,1410.0,546.8760538,39003,0
89.0,6.0,0.0,43553,0
393.0,1460.0,635.5170373,73292,0
378.0,1460.0,685.1245223,12809,0
372.0,1460.0,693.097808,2185,0
831.0,1460.0,556.1584392000002,79708,0
833.0,1460.0,591.3460996,3195,0
1076.0,1690.0,654.9523283,8439,0
437.0,796.0,212.7399486,552,0
767.0,2920.0,950.7133063,68440,0
517.0,746.0,199.2599495,753,0
96.0,48.0,0.0,26730,0
978.0,1460.0,472.599476,55226,0
1101.0,2820.0,805.5596967,38768,0
1126.0,1410.0,460.0993259,52944,0
1735.0,1430.0,460.0619352,61471,0
90.0,73.0,0.0,81129,0
62.0,95.0,0.0,18076,0
78.0,55.0,0.0,13793,0
62.0,47.0,0.0,4567,0
92.0,127.0,0.0,68307,0
94.0,63.0,0.0,18429,0
76.0,86.0,0.0,2634,0
68.0,79.0,0.0,79506,0
62.0,59.0,0.0,43702,0
78.0,67.0,0.0,33493,0
64.0,48.0,0.0,5102,0
74.0,179.0,0.0,49272,0
76.0,119.0,0.0,12207,0
76.0,97.0,0.0,23578,0
72.0,142.0,0.0,38783,0
76.0,54.0,0.0,32100,0
62.0,47.0,0.0,77690,0
170.0,163.0,0.0,1676,0
62.0,47.0,0.0,6204,0
92.0,174.0,0.0,32037,0
94.0,128.0,0.0,16012,0
70.0,83.0,0.0,7935,0
62.0,47.0,0.0,39429,0
64.0,48.0,0.0,8544,0
62.0,103.0,0.0,58603,0
76.0,54.0,0.0,10671,0
70.0,132.0,0.0,13282,0
78.0,137.0,0.0,15909,0
90.0,61.0,0.0,17326,0
439.0,1460.0,660.3318863,47399,0
433.0,1460.0,660.3318863,47354,0
554.0,2196.0,926.02131,34477,0
5731.0,4380.0,1233.980916,73360,0
546.0,1240.0,620.8081829,69771,0
2959.0,1689.0,666.7474856,13206,0
849.0,1460.0,577.9953658,2011,0
2528.0,2920.0,924.0970874,5531,0
2517.0,1460.0,568.4140216,17421,0
905.0,1430.0,458.9464161,55369,0
1065.0,2480.0,651.1880352000002,49534,0
108.0,264.0,106.0660172,67151,0
98.0,77.0,0.0,3257,0
86.0,71.0,0.0,51578,0
76.0,166.0,0.0,29592,0
170.0,167.0,0.0,2298,0
76.0,103.0,0.0,7806,0
162.0,163.0,0.0,73324,0
94.0,253.0,0.0,10405,0
68.0,123.0,0.0,50776,0
68.0,211.0,0.0,81391,0
170.0,213.0,0.0,38810,0
86.0,59.0,0.0,12208,0
162.0,113.0,0.0,33586,0
98.0,65.0,0.0,18222,0
76.0,90.0,0.0,54987,0
68.0,91.0,0.0,55531,0
822.0,3749.0,1304.944765,74594,0
50.0,6.0,0.0,15927,0
514.0,1430.0,754.6368663,50650,0
425.0,6.0,0.0,55720,0
186.0,6.0,0.0,69980,0
517.0,1430.0,717.3780036,49952,0
428.0,6.0,0.0,42455,0
379.0,1460.0,684.1351509,75718,0
379.0,1460.0,684.1351509,76142,0
1407.0,1460.0,569.0873405,3188,0
1465.0,1460.0,561.3632217,5604,0
192.0,48.0,0.0,54569,0
995.0,1439.0,684.9974915,21152,0
987.0,1430.0,492.0165944,56145,0
76.0,77.0,0.0,31140,0
162.0,163.0,0.0,1653,0
86.0,59.0,0.0,16392,0
78.0,145.0,0.0,55821,0
70.0,87.0,0.0,41206,0
88.0,163.0,0.0,74899,0
162.0,113.0,0.0,33877,0
86.0,71.0,0.0,51193,0
2947.0,1460.0,708.4096626,28657,0
96.0,48.0,0.0,25713,0
98.0,120.0,0.0,56409,0
18893.0,1460.0,561.5405207,33822,0
96.0,48.0,0.0,27102,0
96.0,48.0,0.0,26981,0
980.0,1615.0,589.1466608,68417,0
96.0,48.0,0.0,26406,0
80.0,136.0,0.0,24677,0
90.0,177.0,0.0,79374,0
80.0,125.0,0.0,14139,0
37.0,6.0,0.0,23429,0
519.0,796.0,279.92699730000004,22511,0
96.0,48.0,0.0,26709,0
96.0,48.0,0.0,26562,0
96.0,48.0,0.0,26198,0
96.0,48.0,0.0,26456,0
192.0,48.0,0.0,54568,0
96.0,48.0,0.0,26953,0
96.0,48.0,0.0,26505,0
96.0,48.0,0.0,37907,0
96.0,48.0,0.0,26793,0
96.0,48.0,0.0,26494,0
96.0,48.0,0.0,26554,0
192.0,48.0,0.0,54556,0
96.0,48.0,0.0,26605,0
96.0,48.0,0.0,26284,0
96.0,48.0,0.0,27116,0
96.0,48.0,0.0,26579,0
96.0,48.0,0.0,26435,0
96.0,48.0,0.0,26574,0
96.0,48.0,0.0,26527,0
96.0,48.0,0.0,26749,0
96.0,48.0,0.0,26506,0
96.0,48.0,0.0,27139,0
96.0,48.0,0.0,26919,0
96.0,48.0,0.0,26876,0
96.0,48.0,0.0,26671,0
48.0,6.0,2.529822128,83,0
36.0,0.0,0.0,141,0
36.0,0.0,0.0,140,0
192.0,48.0,0.0,54382,0
212772.0,2920.0,718.2008027,17180,0
84.0,138.0,0.0,15239,0
3090.0,2920.0,607.1459502,57190,0
88.0,204.0,0.0,73603,0
48.0,6.0,2.529822128,74,0
96.0,48.0,0.0,26783,0
458.0,179.0,103.3456982,6423,0
630.0,1472.0,849.8595962000003,41616,0
2794.0,1415.0,816.9506309,59719,0
18.0,6.0,0.0,72777,0
470.0,185.0,106.8097998,79345,0
642.0,1472.0,849.8595962000003,47774,0
6.0,6.0,0.0,43164,0
6.0,6.0,0.0,13287,0
6.0,6.0,0.0,42919,0
3130.0,1515.0,780.7980533,58869,0
3104.0,1505.0,775.6341062000001,64592,0
4982.0,507.0,191.6224982,23689,0
1382.0,172.0,70.7747601,21348,0
12148.0,348.0,126.9372942,56904,0
4100.0,210.0,89.21475622,16957,0
6.0,6.0,0.0,885,0
6.0,6.0,0.0,39650,0
96.0,48.0,0.0,26556,0
3130.0,1515.0,780.7980533,61759,0
3104.0,1505.0,775.6341062000001,63463,0
148.0,135.0,0.0,25075,0
86.0,104.0,0.0,23010,0
4380.0,2634.0,806.858255,31850,0
6.0,6.0,0.0,37634,0
6.0,6.0,0.0,40593,0
193.0,1642.0,819.004884,834,0
471.0,1583.0,862.3092832999997,49515,0
78.0,163.0,0.0,16856,0
70.0,128.0,0.0,18139,0
98.0,155.0,0.0,32446,0
80.0,138.0,0.0,28980,0
206.0,491.0,281.7629027,54548,0
245.0,301.0,172.07653340000005,46853,0
156.0,328.0,187.6628182,46447,0
96.0,48.0,0.0,26191,0
100.0,165.0,0.0,31626,0
94.0,152.0,0.0,74806,0
146407.0,2501.0,439.0202291,37288,0
192.0,48.0,0.0,54566,0
1625.0,2962.0,611.8487568,52576,0
9058.0,1521.0,498.9660267,28239,0
8972.0,1521.0,498.0247944,28105,0
9113.0,1521.0,515.1646986000002,28097,0
8981.0,1521.0,432.8597245,5973,0
8839.0,1521.0,443.54610539999993,5304,0
13718.0,1521.0,414.85344889999993,18343,0
156.0,206.0,0.0,31455,0
156.0,156.0,0.0,25372,0
96.0,306.0,0.0,1007,0
1590.0,196.0,85.68080298,44647,0
2156.0,196.0,78.60195078,54942,0
7480.0,2329.0,1132.379623,31065,0
68.0,129.0,0.0,34401,0
3659.0,1460.0,636.4535668999998,21603,0
3659.0,1460.0,636.4535668999998,21748,0
12.0,6.0,0.0,71201,0
96.0,167.0,0.0,36102,0
3979.0,1460.0,637.8974390999998,23549,0
12.0,6.0,0.0,71819,0
6.0,6.0,0.0,41712,0
96.0,121.0,0.0,36535,0
3979.0,1460.0,637.8974390999998,23119,0
1590.0,196.0,85.68080298,44717,0
617.0,2920.0,954.5876409,70397,0
114.0,246.0,0.0,19000,0
12.0,6.0,0.0,71245,0
2150.0,196.0,72.62427772,54972,0
1089.0,1483.0,587.6151272999998,74130,0
1053.0,4380.0,977.1805535,39085,0
112.0,138.0,0.0,19608,0
78.0,95.0,0.0,50692,0
112.0,184.0,0.0,32391,0
68.0,214.0,0.0,2692,0
84.0,258.0,0.0,13761,0
78.0,71.0,0.0,7362,0
6269.0,4556.0,841.2719802999999,79658,0
863.0,1430.0,534.1534111999998,59427,0
74.0,65.0,0.0,48384,0
86.0,88.0,0.0,38507,0
74.0,53.0,0.0,3106,0
82.0,69.0,0.0,49231,0
74.0,53.0,0.0,42878,0
82.0,57.0,0.0,6055,0
192.0,48.0,0.0,54562,0
46.0,98.0,0.0,36556,0
68.0,66.0,0.0,2657,0
68.0,95.0,0.0,2083,0
46.0,98.0,0.0,16324,0
672.0,48.0,0.0,18762,0
68.0,95.0,0.0,8948,0
68.0,66.0,0.0,81412,0
288.0,48.0,0.0,72556,0
107.0,106.0,25.45584412,26094,0
2040.0,62.0,0.0,10723,0
64.0,48.0,0.0,77771,0
58.0,45.0,0.0,4513,0
88.0,75.0,0.0,18085,0
64.0,48.0,0.0,76733,0
84.0,95.0,0.0,59177,0
108.0,115.0,0.0,27745,0
64.0,145.0,0.0,37210,0
80.0,90.0,0.0,12244,0
88.0,75.0,0.0,15428,0
192.0,48.0,0.0,41573,0
192.0,48.0,0.0,35984,0
192.0,48.0,0.0,47662,0
192.0,48.0,0.0,41454,0
172.0,163.0,94.10809388,3395,0
3150.0,1576.0,769.0092575,56909,0
3452.0,3069.0,977.4803416,45131,0
3150.0,1576.0,813.8429005,59715,0
18898.0,3069.0,438.751797,66188,0
102.0,112.0,0.0,4177,0
142.0,121.0,0.0,29340,0
64.0,48.0,0.0,78202,0
102.0,112.0,0.0,25062,0
64.0,48.0,0.0,77957,0
88.0,94.0,0.0,22183,0
64.0,79.0,0.0,7981,0
102.0,112.0,0.0,4431,0
88.0,94.0,0.0,22370,0
102.0,112.0,0.0,33172,0
64.0,79.0,0.0,79346,0
88.0,94.0,0.0,23244,0
88.0,94.0,0.0,23027,0
102.0,112.0,0.0,27756,0
64.0,48.0,0.0,77771,0
64.0,79.0,0.0,10015,0
88.0,94.0,0.0,18995,0
64.0,48.0,0.0,76296,0
64.0,48.0,0.0,11092,0
88.0,94.0,0.0,21075,0
88.0,94.0,0.0,21986,0
64.0,48.0,0.0,78384,0
64.0,79.0,0.0,79845,0
102.0,112.0,0.0,23265,0
88.0,94.0,0.0,22370,0
500.0,1430.0,0.0,35922,0
64.0,48.0,0.0,80019,0
352.0,179.0,0.0,27645,0
80.0,90.0,0.0,17742,0
64.0,79.0,0.0,8476,0
352.0,179.0,0.0,22948,0
88.0,94.0,0.0,16480,0
88.0,94.0,0.0,22883,0
500.0,1430.0,0.0,55596,0
64.0,48.0,0.0,1313,0
80.0,90.0,0.0,14715,0
88.0,94.0,0.0,80027,0
88.0,94.0,0.0,18287,0
64.0,79.0,0.0,78666,0
64.0,79.0,0.0,79482,0
64.0,79.0,0.0,7741,0
116.0,29.0,0.0,66068,0
165.0,163.0,89.27877687,2880,0
3150.0,1576.0,813.8429005,58332,0
78.0,94.0,0.0,7963,0
14486.0,3069.0,494.0109197,62893,0
102.0,168.0,38.18376618,16671,0
88.0,94.0,0.0,21632,0
64.0,48.0,0.0,80707,0
138.0,119.0,0.0,28012,0
64.0,48.0,0.0,81365,0
88.0,94.0,0.0,15469,0
64.0,80.0,0.0,8089,0
78.0,103.0,0.0,40280,0
64.0,48.0,0.0,78202,0
64.0,88.0,0.0,80707,0
48.0,24.0,0.0,59182,0
76.0,88.0,0.0,17540,0
78.0,94.0,0.0,9213,0
352.0,179.0,0.0,24451,0
102.0,112.0,0.0,21246,0
64.0,79.0,0.0,79622,0
48.0,24.0,0.0,56423,0
78.0,151.0,0.0,30565,0
500.0,1430.0,0.0,55559,0
78.0,94.0,0.0,10026,0
102.0,112.0,0.0,24914,0
78.0,103.0,0.0,44024,0
48.0,24.0,0.0,55908,0
64.0,79.0,0.0,10630,0
88.0,94.0,0.0,19915,0
78.0,103.0,0.0,40818,0
64.0,48.0,0.0,79095,0
102.0,112.0,0.0,31569,0
88.0,94.0,0.0,20435,0
48.0,24.0,0.0,59506,0
78.0,103.0,0.0,43131,0
80.0,90.0,0.0,17396,0
64.0,79.0,0.0,10394,0
88.0,94.0,0.0,20595,0
88.0,94.0,0.0,21986,0
64.0,79.0,0.0,80337,0
480.0,48.0,0.0,72611,0
3138.0,1566.0,808.6789227,58178,0
480.0,48.0,0.0,72578,0
64.0,48.0,0.0,5388,0
88.0,94.0,0.0,81332,0
88.0,94.0,0.0,21807,0
508.0,1398.0,0.0,48292,0
88.0,94.0,0.0,21248,0
88.0,94.0,0.0,21986,0
102.0,112.0,0.0,27462,0
64.0,48.0,0.0,6359,0
64.0,48.0,0.0,80459,0
64.0,79.0,0.0,4225,0
64.0,48.0,0.0,76733,0
64.0,79.0,0.0,10228,0
64.0,79.0,0.0,5366,0
88.0,94.0,0.0,21455,0
102.0,112.0,0.0,30645,0
64.0,79.0,0.0,78666,0
360.0,179.0,0.0,25189,0
88.0,94.0,0.0,17945,0
102.0,112.0,0.0,27756,0
480.0,48.0,0.0,72582,0
432.0,48.0,0.0,4899,0
432.0,48.0,0.0,699,0
6.0,6.0,0.0,63291,0
384.0,48.0,0.0,4637,0
6.0,6.0,0.0,33728,0
20526.0,6.0,2.645751311,54080,0
200.0,51.0,14.20387271,42940,0
6.0,6.0,0.0,29237,0
384.0,48.0,0.0,72571,0
6.0,6.0,0.0,18632,0
6.0,6.0,0.0,43492,0
336.0,48.0,0.0,77495,0
2658.0,976.0,308.1575292,10268,0
135.0,46.0,0.0,58674,0
135.0,46.0,0.0,48843,0
336.0,48.0,0.0,77497,0
92.0,2910.0,1217.350401,61639,0
1354.0,1430.0,409.2062217,73774,0
0.0,6.0,3.098386677,32390,0
70.0,51.0,0.0,80597,0
64.0,102.0,0.0,7004,0
668.0,384.0,130.883918,8169,0
72.0,68.0,0.0,3716,0
72.0,97.0,0.0,14740,0
84.0,155.0,0.0,43302,0
96.0,48.0,0.0,26819,0
68.0,162.0,0.0,63287,0
90.0,120.0,0.0,51558,0
441.0,859.0,427.5093566000001,36023,0
390.0,1460.0,679.9090135,72957,0
385.0,1506.0,801.8965019999998,63356,0
743.0,1506.0,568.7524559,64819,0
722.0,1528.0,552.5156337999998,65420,0
1669.0,2097.0,694.6091709,48324,0
1630.0,1964.0,658.3488761,19689,0
834.0,2844.0,778.7774901,63672,0
4011.0,796.0,396.5759376,81203,0
8866.0,72.0,0.0,78012,0
8866.0,316.0,0.0,13669,0
72.0,52.0,0.0,8599,0
99.0,129.0,4.949747468,46583,0
100.0,98.0,0.0,13297,0
70.0,51.0,0.0,68913,0
70.0,63.0,0.0,73977,0
102.0,99.0,0.0,19647,0
88.0,118.0,0.0,51590,0
72.0,104.0,0.0,23748,0
102.0,133.0,0.0,17743,0
92.0,174.0,0.0,32534,0
70.0,83.0,0.0,13300,0
70.0,51.0,0.0,7715,0
100.0,132.0,0.0,17633,0
68.0,162.0,0.0,28141,0
92.0,131.0,0.0,15948,0
100.0,217.0,0.0,76657,0
68.0,118.0,0.0,51422,0
893.0,2860.0,684.1833418,9867,0
916.0,2860.0,565.5791868,21240,0
2686.0,976.0,330.4474229,69674,0
956.0,746.0,262.3339929,28781,0
96.0,48.0,0.0,27121,0
96.0,48.0,0.0,26639,0
618.0,1430.0,551.5321565,47211,0
23409.0,2860.0,663.4796557,74681,0
623.0,1430.0,559.2066011,48142,0
82.0,69.0,0.0,50576,0
84.0,102.0,0.0,23320,0
82.0,76.0,0.0,9777,0
66.0,49.0,0.0,5244,0
76.0,66.0,0.0,17634,0
66.0,61.0,0.0,12463,0
102.0,79.0,0.0,22732,0
74.0,77.0,0.0,13085,0
6.0,6.0,0.0,38782,0
74.0,279.0,0.0,10055,0
76.0,54.0,0.0,12463,0
82.0,249.0,0.0,34984,0
102.0,67.0,0.0,21447,0
66.0,120.0,0.0,20423,0
841.0,1512.0,671.608156,52499,0
43.0,6.0,0.0,17531,0
545.0,1460.0,728.6068899,66524,0
545.0,1460.0,728.6068899,66423,0
356.0,6.0,0.0,35735,0
6.0,242.0,99.14282627,57374,0
985.0,2920.0,738.5473796,34848,0
961.0,2920.0,845.381381,34066,0
563.0,1430.0,677.3566137,33166,0
43.0,6.0,0.0,68507,0
371.0,1460.0,682.4871427,70828,0
371.0,1460.0,682.4871427,70831,0
454.0,1963.0,800.4169955,74154,0
514.0,1460.0,389.7051022,28858,0
517.0,746.0,199.2599495,775,0
517.0,746.0,199.2599495,776,0
517.0,746.0,199.2599495,809,0
517.0,746.0,199.2599495,774,0
956.0,746.0,262.3339929,28724,0
68065.0,4290.0,773.7346282999998,56980,0
1000.0,2920.0,1038.222774,35351,0
1001.0,1460.0,520.3223008,52360,0
1254.0,1430.0,469.1194679,58101,0
980.0,1430.0,496.3945633,52443,0
107.0,111.0,30.40559159,38129,0
86.0,59.0,0.0,13634,0
60.0,132.0,0.0,42104,0
60.0,132.0,0.0,24581,0
82.0,105.0,0.0,23498,0
84.0,102.0,0.0,22662,0
94.0,98.0,0.0,58872,0
62.0,122.0,0.0,29554,0
82.0,127.0,0.0,22276,0
86.0,99.0,0.0,51426,0
102.0,67.0,0.0,20064,0
98.0,65.0,0.0,18020,0
80.0,101.0,0.0,7660,0
102.0,79.0,0.0,23835,0
6.0,6.0,0.0,56661,0
80.0,56.0,0.0,11227,0
82.0,69.0,0.0,17369,0
88.0,60.0,0.0,15243,0
88.0,100.0,0.0,41434,0
98.0,77.0,0.0,22276,0
381.0,1460.0,724.5784062000001,71861,0
385.0,1460.0,662.6490848,9165,0
1092.0,3913.0,1123.842421,75416,0
802.0,2920.0,969.6975786,15811,0
51820.0,3357.0,1053.554547,50736,0
13884.0,2910.0,451.4512715,32368,0
78.0,140.0,0.0,52079,0
176.0,120.0,0.0,35667,0
86.0,93.0,0.0,21199,0
82.0,102.0,0.0,8681,0
86.0,71.0,0.0,10347,0
476.0,1330.0,0.0,55899,0
86.0,93.0,0.0,23566,0
2624.0,1302.0,0.0,63945,0
100.0,56.0,0.0,24723,0
2652.0,1362.0,0.0,66877,0
0.0,6.0,3.098386677,31799,0
0.0,6.0,3.098386677,31032,0
88.0,94.0,0.0,21807,0
80.0,90.0,0.0,18098,0
176.0,170.0,0.0,3328,0
86.0,71.0,0.0,13323,0
82.0,105.0,0.0,15480,0
64.0,48.0,0.0,5843,0
88.0,94.0,0.0,21807,0
76.0,88.0,0.0,17540,0
82.0,157.0,0.0,57825,0
298.0,144.0,58.96912025,31313,0
284.0,144.0,58.96912025,3911,0
393.0,1460.0,679.9090135,66665,0
2403.0,1460.0,651.3077963999998,27452,0
1440.0,2800.0,646.1406977,51071,0
514.0,1774.0,474.0007882,24273,0
336.0,48.0,0.0,77517,0
66.0,107.0,0.0,7425,0
92.0,174.0,0.0,31924,0
2672.0,85.0,0.0,233,0
66.0,129.0,0.0,12818,0
188.0,163.0,0.0,45542,0
2692.0,96.0,0.0,223,0
344.0,198.0,0.0,29052,0
506.0,1428.0,0.0,57215,0
60.0,132.0,0.0,11771,0
2672.0,85.0,0.0,243,0
0.0,6.0,3.098386677,30825,0
188.0,163.0,0.0,50738,0
82.0,215.0,0.0,37059,0
508.0,1428.0,0.0,54137,0
106.0,220.0,0.0,50653,0
344.0,198.0,0.0,24991,0
2672.0,85.0,0.0,227,0
66.0,129.0,0.0,22034,0
2692.0,96.0,0.0,65090,0
2692.0,96.0,0.0,231,0
70.0,51.0,0.0,6213,0
162.0,159.0,0.0,25680,0
92.0,127.0,0.0,67872,0
162.0,129.0,0.0,33940,0
336.0,48.0,0.0,77491,0
336.0,48.0,0.0,77494,0
3138.0,1566.0,808.6789227,56650,0
336.0,48.0,0.0,77519,0
88.0,94.0,0.0,22370,0
88.0,94.0,0.0,20435,0
